TransactionID,Dairy,Pulses,Veg n Fruits
111176,Milk,Rajma,Vegetables
111177,Flavored Milk,Dal,Vegetables
111178,Flavored Milk,Rajma,Fruits
111179,Cheese,Rajma,Fruits
111180,Flavored Milk,Rajma,Vegetables
111181,Cheese,Rajma,Vegetables
111182,Flavored Milk,Rajma,Vegetables
111183,Flavored Milk,Rajma,Fruits
111184,Flavored Milk,Rajma,Fruits
111185,Butter,Dal,Fruits
111186,Milk,Rajma,Vegetables
111187,Cheese,Dal,Vegetables
111188,Flavored Milk,Dal,Vegetables
111189,Milk,Rajma,Fruits
111190,Butter,Rice,Vegetables
111191,Milk,Dal,Vegetables
111192,Cheese,Dal,Vegetables
111193,Cheese,Rajma,Fruits
111194,Butter,Rice,Fruits
111195,Cheese,Dal,Vegetables
111196,Flavored Milk,Rajma,Vegetables
111197,Milk,Rice,Vegetables
111198,Milk,Rajma,Fruits
111199,Cheese,Dal,Vegetables
111200,Butter,Rajma,Vegetables
111201,Cheese,Rice,Fruits
111202,Cheese,Rajma,Vegetables
111203,Butter,Rajma,Fruits
111204,Cheese,Dal,Fruits
111205,Cheese,Rice,Fruits
111206,Milk,Dal,Vegetables
111207,Cheese,Rice,Vegetables
111208,Flavored Milk,Rajma,Vegetables
111209,Butter,Rice,Fruits
111210,Milk,Rajma,Fruits
111211,Flavored Milk,Rice,Vegetables
111212,Butter,Rajma,Fruits
111213,Butter,Rajma,Fruits
111214,Flavored Milk,Rice,Vegetables
111215,Butter,Rajma,Fruits
111216,Butter,Dal,Vegetables
111217,Milk,Rice,Vegetables
111218,Butter,Rajma,Vegetables
111219,Butter,Rajma,Fruits
111220,Milk,Rajma,Vegetables
111221,Cheese,Rice,Vegetables
111222,Flavored Milk,Rice,Fruits
111223,Flavored Milk,Rajma,Vegetables
111224,Cheese,Rice,Fruits
111225,Cheese,Dal,Vegetables
111226,Cheese,Rajma,Fruits
111227,Flavored Milk,Dal,Fruits
111228,Milk,Rajma,Vegetables
111229,Milk,Rajma,Fruits
111230,Flavored Milk,Rice,Fruits
111231,Butter,Rajma,Fruits
111232,Cheese,Rice,Fruits
111233,Flavored Milk,Rajma,Vegetables
111234,Flavored Milk,Rajma,Fruits
111235,Flavored Milk,Dal,Vegetables
111236,Cheese,Dal,Vegetables
111237,Milk,Dal,Vegetables
111238,Cheese,Dal,Vegetables
111239,Flavored Milk,Dal,Vegetables
111240,Cheese,Rajma,Vegetables
111241,Flavored Milk,Dal,Fruits
111242,Flavored Milk,Rajma,Vegetables
111243,Cheese,Dal,Vegetables
111244,Butter,Rajma,Fruits
111245,Flavored Milk,Dal,Fruits
111246,Butter,Dal,Vegetables
111247,Cheese,Dal,Fruits
111248,Milk,Rice,Vegetables
111249,Cheese,Dal,Vegetables
111250,Milk,Rice,Fruits
111251,Cheese,Rice,Fruits
111252,Flavored Milk,Rajma,Fruits
111253,Cheese,Dal,Fruits
111254,Flavored Milk,Rajma,Vegetables
111255,Butter,Rice,Fruits
111256,Butter,Rice,Vegetables
111257,Butter,Rice,Fruits
111258,Butter,Dal,Fruits
111259,Milk,Rice,Vegetables
111260,Butter,Dal,Fruits
111261,Butter,Rajma,Vegetables
111262,Milk,Dal,Vegetables
111263,Milk,Rajma,Vegetables
111264,Milk,Rice,Fruits
111265,Flavored Milk,Dal,Vegetables
111266,Flavored Milk,Dal,Fruits
111267,Flavored Milk,Dal,Vegetables
111268,Butter,Rice,Vegetables
111269,Flavored Milk,Dal,Fruits
111270,Cheese,Rice,Vegetables
111271,Flavored Milk,Rajma,Fruits
111272,Cheese,Rice,Vegetables
111273,Flavored Milk,Dal,Vegetables
111274,Milk,Dal,Fruits
111275,Milk,Rajma,Vegetables
111276,Cheese,Rajma,Vegetables
111277,Butter,Rajma,Vegetables
111278,Butter,Dal,Fruits
111279,Milk,Rajma,Vegetables
111280,Milk,Rice,Vegetables
111281,Milk,Dal,Fruits
111282,Butter,Rice,Vegetables
111283,Milk,Rajma,Vegetables
111284,Butter,Rajma,Fruits
111285,Cheese,Rajma,Fruits
111286,Cheese,Rice,Vegetables
111287,Cheese,Rice,Vegetables
111288,Flavored Milk,Rajma,Fruits
111289,Milk,Rice,Vegetables
111290,Cheese,Rajma,Vegetables
111291,Butter,Rajma,Fruits
111292,Milk,Dal,Vegetables
111293,Flavored Milk,Rajma,Vegetables
111294,Butter,Dal,Fruits
111295,Butter,Rajma,Vegetables
111296,Milk,Rajma,Fruits
111297,Flavored Milk,Rice,Vegetables
111298,Flavored Milk,Rajma,Fruits
111299,Butter,Rice,Vegetables
111300,Milk,Rajma,Fruits
111301,Milk,Rice,Fruits
111302,Milk,Rajma,Fruits
111303,Milk,Rajma,Vegetables
111304,Milk,Rajma,Vegetables
111305,Flavored Milk,Rajma,Fruits
111306,Cheese,Dal,Fruits
111307,Flavored Milk,Rajma,Fruits
111308,Flavored Milk,Rajma,Fruits
111309,Milk,Rajma,Fruits
111310,Milk,Dal,Fruits
111311,Milk,Rice,Vegetables
111312,Flavored Milk,Rice,Vegetables
111313,Milk,Rice,Fruits
111314,Milk,Dal,Vegetables
111315,Flavored Milk,Dal,Fruits
111316,Flavored Milk,Rajma,Fruits
111317,Cheese,Dal,Fruits
111318,Milk,Rajma,Fruits
111319,Butter,Rajma,Vegetables
111320,Milk,Dal,Vegetables
111321,Cheese,Dal,Fruits
111322,Milk,Rajma,Vegetables
111323,Flavored Milk,Rice,Vegetables
111324,Flavored Milk,Rice,Fruits
111325,Butter,Rice,Fruits
111326,Cheese,Rajma,Vegetables
111327,Cheese,Rajma,Vegetables
111328,Cheese,Rice,Fruits
111329,Cheese,Rajma,Fruits
111330,Flavored Milk,Rice,Fruits
111331,Flavored Milk,Rice,Fruits
111332,Flavored Milk,Dal,Fruits
111333,Flavored Milk,Dal,Fruits
111334,Cheese,Rajma,Vegetables
111335,Milk,Rice,Vegetables
111336,Cheese,Dal,Vegetables
111337,Milk,Rice,Fruits
111338,Butter,Dal,Fruits
111339,Flavored Milk,Rajma,Fruits
111340,Butter,Dal,Fruits
111341,Milk,Rice,Vegetables
111342,Flavored Milk,Rajma,Fruits
111343,Cheese,Rice,Vegetables
111344,Cheese,Rice,Fruits
111345,Butter,Dal,Fruits
111346,Milk,Dal,Fruits
111347,Milk,Rice,Vegetables
111348,Butter,Dal,Vegetables
111349,Cheese,Rice,Fruits
111350,Flavored Milk,Dal,Fruits
111351,Milk,Rajma,Fruits
111352,Milk,Rice,Fruits
111353,Butter,Rajma,Fruits
111354,Cheese,Rice,Fruits
111355,Flavored Milk,Rice,Fruits
111356,Cheese,Dal,Vegetables
111357,Cheese,Dal,Fruits
111358,Flavored Milk,Dal,Fruits
111359,Cheese,Rajma,Fruits
111360,Flavored Milk,Rice,Vegetables
111361,Milk,Rajma,Vegetables
111362,Milk,Rajma,Fruits
111363,Milk,Rice,Fruits
111364,Butter,Dal,Fruits
111365,Cheese,Rice,Fruits
111366,Milk,Dal,Vegetables
111367,Butter,Dal,Vegetables
111368,Milk,Rajma,Vegetables
111369,Cheese,Rajma,Vegetables
111370,Milk,Rice,Vegetables
111371,Milk,Rajma,Fruits
111372,Butter,Rajma,Vegetables
111373,Flavored Milk,Rice,Fruits
111374,Flavored Milk,Rajma,Vegetables
111375,Cheese,Rice,Fruits
111376,Flavored Milk,Rice,Fruits
111377,Butter,Rice,Fruits
111378,Cheese,Rajma,Fruits
111379,Flavored Milk,Rice,Fruits
111380,Flavored Milk,Rice,Fruits
111381,Flavored Milk,Rajma,Fruits
111382,Butter,Rice,Fruits
111383,Flavored Milk,Rice,Vegetables
111384,Milk,Rajma,Fruits
111385,Butter,Dal,Vegetables
111386,Butter,Rajma,Vegetables
111387,Cheese,Rice,Fruits
111388,Cheese,Rice,Vegetables
111389,Butter,Rajma,Fruits
111390,Butter,Dal,Fruits
111391,Milk,Dal,Fruits
111392,Milk,Rajma,Vegetables
111393,Cheese,Rice,Vegetables
111394,Flavored Milk,Rajma,Fruits
111395,Cheese,Rajma,Fruits
111396,Milk,Dal,Fruits
111397,Milk,Rajma,Fruits
111398,Flavored Milk,Rice,Vegetables
111399,Cheese,Rajma,Fruits
111400,Milk,Rice,Vegetables
111401,Cheese,Dal,Fruits
111402,Flavored Milk,Dal,Fruits
111403,Milk,Rice,Vegetables
111404,Milk,Dal,Vegetables
111405,Butter,Rice,Fruits
111406,Butter,Rajma,Fruits
111407,Milk,Rajma,Fruits
111408,Flavored Milk,Rajma,Vegetables
111409,Flavored Milk,Rajma,Vegetables
111410,Milk,Rajma,Fruits
111411,Flavored Milk,Rice,Vegetables
111412,Butter,Rajma,Vegetables
111413,Cheese,Rice,Vegetables
111414,Butter,Rice,Vegetables
111415,Cheese,Dal,Vegetables
111416,Flavored Milk,Rice,Vegetables
111417,Butter,Rice,Vegetables
111418,Milk,Rice,Vegetables
111419,Cheese,Rice,Vegetables
111420,Flavored Milk,Rice,Vegetables
111421,Butter,Dal,Fruits
111422,Butter,Rajma,Vegetables
111423,Milk,Dal,Fruits
111424,Butter,Rajma,Fruits
111425,Milk,Rice,Fruits
111426,Flavored Milk,Rice,Fruits
111427,Flavored Milk,Dal,Vegetables
111428,Cheese,Dal,Fruits
111429,Milk,Dal,Fruits
111430,Milk,Rajma,Vegetables
111431,Flavored Milk,Rice,Fruits
111432,Butter,Dal,Fruits
111433,Milk,Rice,Vegetables
111434,Cheese,Dal,Fruits
111435,Butter,Dal,Vegetables
111436,Flavored Milk,Rice,Fruits
111437,Butter,Rice,Fruits
111438,Flavored Milk,Dal,Fruits
111439,Flavored Milk,Rice,Vegetables
111440,Flavored Milk,Rice,Fruits
111441,Butter,Dal,Vegetables
111442,Flavored Milk,Rice,Vegetables
111443,Butter,Dal,Fruits
111444,Cheese,Dal,Fruits
111445,Flavored Milk,Rice,Fruits
111446,Flavored Milk,Dal,Fruits
111447,Cheese,Dal,Fruits
111448,Cheese,Rice,Fruits
111449,Butter,Dal,Vegetables
111450,Milk,Rajma,Vegetables
111451,Cheese,Rajma,Vegetables
111452,Butter,Rice,Fruits
111453,Milk,Rice,Vegetables
111454,Cheese,Rice,Fruits
111455,Milk,Rajma,Fruits
111456,Cheese,Rajma,Vegetables
111457,Cheese,Dal,Fruits
111458,Milk,Dal,Fruits
111459,Flavored Milk,Rajma,Vegetables
111460,Milk,Rajma,Vegetables
111461,Flavored Milk,Rajma,Fruits
111462,Butter,Dal,Vegetables
111463,Cheese,Rice,Fruits
111464,Flavored Milk,Rice,Fruits
111465,Flavored Milk,Dal,Vegetables
111466,Flavored Milk,Rice,Vegetables
111467,Milk,Rice,Vegetables
111468,Flavored Milk,Rice,Fruits
111469,Flavored Milk,Rice,Vegetables
111470,Flavored Milk,Rajma,Vegetables
111471,Butter,Rajma,Fruits
111472,Milk,Rajma,Vegetables
111473,Butter,Dal,Fruits
111474,Butter,Rice,Vegetables
111475,Cheese,Dal,Vegetables
111476,Butter,Dal,Fruits
111477,Cheese,Dal,Vegetables
111478,Butter,Dal,Vegetables
111479,Milk,Rice,Vegetables
111480,Cheese,Rice,Fruits
111481,Butter,Rajma,Vegetables
111482,Milk,Rice,Vegetables
111483,Flavored Milk,Rajma,Fruits
111484,Flavored Milk,Rajma,Fruits
111485,Cheese,Rajma,Fruits
111486,Cheese,Dal,Vegetables
111487,Cheese,Rajma,Fruits
111488,Flavored Milk,Rajma,Fruits
111489,Flavored Milk,Rice,Fruits
111490,Flavored Milk,Rice,Vegetables
111491,Butter,Rajma,Fruits
111492,Flavored Milk,Dal,Fruits
111493,Milk,Dal,Fruits
111494,Butter,Dal,Fruits
111495,Milk,Dal,Fruits
111496,Butter,Dal,Fruits
111497,Milk,Dal,Vegetables
111498,Flavored Milk,Rajma,Vegetables
111499,Flavored Milk,Rajma,Fruits
111500,Flavored Milk,Rajma,Fruits
111501,Cheese,Rice,Vegetables
111502,Flavored Milk,Rajma,Fruits
111503,Milk,Rice,Vegetables
111504,Flavored Milk,Rajma,Fruits
111505,Cheese,Rice,Vegetables
111506,Flavored Milk,Dal,Vegetables
111507,Butter,Rice,Vegetables
111508,Cheese,Dal,Vegetables
111509,Milk,Dal,Vegetables
111510,Milk,Rice,Fruits
111511,Butter,Rice,Vegetables
111512,Butter,Rajma,Vegetables
111513,Milk,Dal,Fruits
111514,Milk,Rice,Vegetables
111515,Cheese,Rajma,Vegetables
111516,Cheese,Rajma,Fruits
111517,Milk,Rajma,Vegetables
111518,Milk,Dal,Fruits
111519,Milk,Rajma,Fruits
111520,Butter,Dal,Fruits
111521,Butter,Rice,Vegetables
111522,Cheese,Rice,Vegetables
111523,Butter,Rajma,Vegetables
111524,Cheese,Rajma,Fruits
111525,Flavored Milk,Rajma,Vegetables
111526,Butter,Rajma,Vegetables
111527,Cheese,Rajma,Vegetables
111528,Flavored Milk,Rice,Vegetables
111529,Flavored Milk,Rajma,Vegetables
111530,Milk,Dal,Fruits
111531,Milk,Rice,Fruits
111532,Butter,Dal,Fruits
111533,Flavored Milk,Rice,Vegetables
111534,Butter,Rice,Fruits
111535,Milk,Dal,Vegetables
111536,Cheese,Rajma,Vegetables
111537,Butter,Rajma,Vegetables
111538,Milk,Rice,Fruits
111539,Milk,Rice,Vegetables
111540,Butter,Rajma,Fruits
111541,Flavored Milk,Rice,Fruits
111542,Milk,Dal,Vegetables
111543,Butter,Rajma,Vegetables
111544,Flavored Milk,Dal,Fruits
111545,Milk,Rajma,Fruits
111546,Milk,Dal,Fruits
111547,Milk,Dal,Vegetables
111548,Butter,Rice,Vegetables
111549,Cheese,Rice,Fruits
111550,Cheese,Rice,Fruits
111551,Milk,Dal,Vegetables
111552,Cheese,Rajma,Vegetables
111553,Milk,Rice,Vegetables
111554,Cheese,Rice,Vegetables
111555,Milk,Rice,Vegetables
111556,Cheese,Dal,Vegetables
111557,Cheese,Dal,Vegetables
111558,Milk,Dal,Fruits
111559,Flavored Milk,Rice,Vegetables
111560,Flavored Milk,Rice,Vegetables
111561,Cheese,Rice,Vegetables
111562,Milk,Rajma,Vegetables
111563,Milk,Dal,Vegetables
111564,Flavored Milk,Rice,Fruits
111565,Flavored Milk,Rajma,Fruits
111566,Flavored Milk,Rice,Fruits
111567,Butter,Rice,Vegetables
111568,Cheese,Rice,Vegetables
111569,Butter,Dal,Fruits
111570,Milk,Rajma,Vegetables
111571,Butter,Rajma,Vegetables
111572,Milk,Dal,Fruits
111573,Cheese,Rajma,Fruits
111574,Milk,Rajma,Fruits
111575,Butter,Dal,Vegetables
111576,Flavored Milk,Rice,Vegetables
111577,Milk,Rajma,Fruits
111578,Milk,Dal,Vegetables
111579,Flavored Milk,Dal,Vegetables
111580,Cheese,Rice,Vegetables
111581,Milk,Dal,Vegetables
111582,Milk,Rajma,Vegetables
111583,Butter,Dal,Vegetables
111584,Butter,Dal,Vegetables
111585,Flavored Milk,Dal,Vegetables
111586,Milk,Rajma,Fruits
111587,Cheese,Rice,Vegetables
111588,Milk,Rajma,Vegetables
111589,Cheese,Dal,Vegetables
111590,Milk,Dal,Fruits
111591,Milk,Rajma,Fruits
111592,Cheese,Rice,Fruits
111593,Milk,Dal,Fruits
111594,Milk,Rice,Vegetables
111595,Milk,Dal,Vegetables
111596,Cheese,Rajma,Fruits
111597,Flavored Milk,Rajma,Fruits
111598,Cheese,Rajma,Fruits
111599,Cheese,Dal,Vegetables
111600,Milk,Dal,Fruits
111601,Flavored Milk,Dal,Vegetables
111602,Flavored Milk,Rice,Fruits
111603,Flavored Milk,Rajma,Vegetables
111604,Butter,Rajma,Vegetables
111605,Flavored Milk,Rajma,Fruits
111606,Milk,Dal,Vegetables
111607,Butter,Rice,Fruits
111608,Flavored Milk,Dal,Fruits
111609,Butter,Rajma,Fruits
111610,Flavored Milk,Rajma,Fruits
111611,Butter,Rajma,Fruits
111612,Milk,Rice,Vegetables
111613,Flavored Milk,Rice,Fruits
111614,Flavored Milk,Rajma,Fruits
111615,Butter,Rice,Vegetables
111616,Butter,Rice,Fruits
111617,Flavored Milk,Dal,Vegetables
111618,Flavored Milk,Rice,Fruits
111619,Flavored Milk,Dal,Fruits
111620,Flavored Milk,Dal,Vegetables
111621,Milk,Dal,Fruits
111622,Flavored Milk,Rice,Fruits
111623,Flavored Milk,Rice,Fruits
111624,Milk,Rajma,Vegetables
111625,Butter,Dal,Vegetables
111626,Flavored Milk,Rice,Vegetables
111627,Milk,Rajma,Fruits
111628,Cheese,Rice,Vegetables
111629,Milk,Dal,Fruits
111630,Cheese,Rajma,Vegetables
111631,Cheese,Dal,Vegetables
111632,Milk,Rice,Fruits
111633,Cheese,Dal,Vegetables
111634,Cheese,Rajma,Vegetables
111635,Cheese,Rice,Vegetables
111636,Milk,Dal,Vegetables
111637,Flavored Milk,Rice,Vegetables
111638,Flavored Milk,Rice,Vegetables
111639,Butter,Rajma,Vegetables
111640,Flavored Milk,Rajma,Fruits
111641,Flavored Milk,Rice,Fruits
111642,Cheese,Dal,Vegetables
111643,Milk,Rajma,Vegetables
111644,Cheese,Rice,Fruits
111645,Butter,Rajma,Vegetables
111646,Flavored Milk,Rice,Fruits
111647,Butter,Rajma,Vegetables
111648,Butter,Dal,Vegetables
111649,Flavored Milk,Rajma,Fruits
111650,Butter,Dal,Fruits
111651,Butter,Rajma,Vegetables
111652,Flavored Milk,Dal,Fruits
111653,Flavored Milk,Rice,Vegetables
111654,Butter,Rajma,Vegetables
111655,Cheese,Dal,Fruits
111656,Flavored Milk,Rice,Fruits
111657,Milk,Rice,Fruits
111658,Flavored Milk,Rice,Fruits
111659,Milk,Rice,Vegetables
111660,Milk,Rajma,Vegetables
111661,Cheese,Rice,Vegetables
111662,Flavored Milk,Rice,Fruits
111663,Milk,Rice,Vegetables
111664,Cheese,Rice,Vegetables
111665,Butter,Dal,Vegetables
111666,Cheese,Rajma,Vegetables
111667,Butter,Rajma,Fruits
111668,Cheese,Dal,Vegetables
111669,Milk,Dal,Fruits
111670,Flavored Milk,Dal,Vegetables
111671,Milk,Rice,Vegetables
111672,Cheese,Rajma,Fruits
111673,Milk,Dal,Fruits
111674,Flavored Milk,Rice,Fruits
111675,Cheese,Rajma,Vegetables
111676,Butter,Rice,Fruits
111677,Cheese,Dal,Fruits
111678,Milk,Rajma,Vegetables
111679,Butter,Rice,Vegetables
111680,Cheese,Rice,Vegetables
111681,Cheese,Rice,Vegetables
111682,Milk,Rice,Fruits
111683,Flavored Milk,Dal,Fruits
111684,Flavored Milk,Dal,Vegetables
111685,Milk,Dal,Fruits
111686,Butter,Rice,Fruits
111687,Milk,Rajma,Fruits
111688,Cheese,Rajma,Fruits
111689,Butter,Dal,Vegetables
111690,Butter,Rajma,Fruits
111691,Butter,Rajma,Vegetables
111692,Milk,Rice,Vegetables
111693,Flavored Milk,Rice,Fruits
111694,Flavored Milk,Rajma,Vegetables
111695,Butter,Rice,Fruits
111696,Milk,Rajma,Vegetables
111697,Milk,Dal,Fruits
111698,Flavored Milk,Rajma,Vegetables
111699,Cheese,Dal,Vegetables
111700,Milk,Rice,Fruits
111701,Flavored Milk,Rajma,Fruits
111702,Butter,Rice,Fruits
111703,Flavored Milk,Dal,Fruits
111704,Butter,Dal,Vegetables
111705,Cheese,Rajma,Fruits
111706,Cheese,Rajma,Fruits
111707,Milk,Dal,Vegetables
111708,Milk,Rice,Fruits
111709,Flavored Milk,Rajma,Fruits
111710,Milk,Dal,Vegetables
111711,Butter,Dal,Fruits
111712,Butter,Dal,Vegetables
111713,Milk,Rice,Vegetables
111714,Butter,Dal,Fruits
111715,Butter,Dal,Fruits
111716,Cheese,Rice,Vegetables
111717,Cheese,Rajma,Vegetables
111718,Milk,Rice,Vegetables
111719,Butter,Rice,Vegetables
111720,Cheese,Rajma,Vegetables
111721,Flavored Milk,Rice,Fruits
111722,Flavored Milk,Dal,Vegetables
111723,Flavored Milk,Dal,Fruits
111724,Flavored Milk,Dal,Vegetables
111725,Flavored Milk,Rice,Vegetables
111726,Flavored Milk,Dal,Fruits
111727,Milk,Dal,Vegetables
111728,Flavored Milk,Rice,Vegetables
111729,Flavored Milk,Rajma,Vegetables
111730,Milk,Dal,Vegetables
111731,Cheese,Dal,Fruits
111732,Flavored Milk,Dal,Fruits
111733,Flavored Milk,Rajma,Vegetables
111734,Cheese,Rice,Fruits
111735,Cheese,Dal,Vegetables
111736,Butter,Dal,Fruits
111737,Milk,Rice,Vegetables
111738,Milk,Rajma,Fruits
111739,Flavored Milk,Rice,Fruits
111740,Cheese,Rice,Fruits
111741,Cheese,Dal,Vegetables
111742,Flavored Milk,Dal,Fruits
111743,Cheese,Rice,Fruits
111744,Milk,Rice,Vegetables
111745,Cheese,Dal,Vegetables
111746,Butter,Rajma,Vegetables
111747,Cheese,Dal,Vegetables
111748,Flavored Milk,Rajma,Fruits
111749,Cheese,Rice,Fruits
111750,Flavored Milk,Rice,Fruits
111751,Butter,Dal,Fruits
111752,Cheese,Rice,Vegetables
111753,Milk,Dal,Fruits
111754,Milk,Rajma,Vegetables
111755,Butter,Dal,Fruits
111756,Flavored Milk,Rajma,Fruits
111757,Cheese,Rice,Vegetables
111758,Milk,Rice,Vegetables
111759,Butter,Rajma,Vegetables
111760,Butter,Dal,Vegetables
111761,Flavored Milk,Dal,Vegetables
111762,Milk,Rajma,Fruits
111763,Milk,Rajma,Fruits
111764,Flavored Milk,Rajma,Fruits
111765,Milk,Rice,Fruits
111766,Butter,Dal,Fruits
111767,Butter,Rajma,Vegetables
111768,Cheese,Rajma,Vegetables
111769,Cheese,Rajma,Fruits
111770,Flavored Milk,Rice,Vegetables
111771,Flavored Milk,Rice,Fruits
111772,Butter,Dal,Fruits
111773,Milk,Rajma,Fruits
111774,Milk,Rice,Fruits
111775,Cheese,Dal,Fruits
111776,Flavored Milk,Rajma,Vegetables
111777,Cheese,Rice,Fruits
111778,Flavored Milk,Rajma,Vegetables
111779,Butter,Rice,Vegetables
111780,Milk,Rajma,Fruits
111781,Milk,Rajma,Vegetables
111782,Butter,Dal,Vegetables
111783,Cheese,Rajma,Fruits
111784,Milk,Dal,Vegetables
111785,Butter,Rajma,Fruits
111786,Butter,Rajma,Vegetables
111787,Flavored Milk,Dal,Fruits
111788,Flavored Milk,Rajma,Vegetables
111789,Milk,Rajma,Vegetables
111790,Butter,Rice,Fruits
111791,Cheese,Dal,Fruits
111792,Flavored Milk,Dal,Fruits
111793,Milk,Rajma,Fruits
111794,Flavored Milk,Dal,Fruits
111795,Milk,Dal,Fruits
111796,Butter,Rajma,Vegetables
111797,Milk,Rice,Vegetables
111798,Flavored Milk,Rajma,Vegetables
111799,Butter,Rajma,Fruits
111800,Flavored Milk,Rice,Fruits
111801,Cheese,Dal,Vegetables
111802,Milk,Rajma,Vegetables
111803,Milk,Rice,Fruits
111804,Butter,Rajma,Vegetables
111805,Milk,Rice,Vegetables
111806,Cheese,Dal,Fruits
111807,Butter,Rice,Vegetables
111808,Butter,Rajma,Fruits
111809,Butter,Rice,Fruits
111810,Flavored Milk,Dal,Fruits
111811,Milk,Rice,Fruits
111812,Butter,Dal,Fruits
111813,Milk,Dal,Vegetables
111814,Butter,Dal,Vegetables
111815,Flavored Milk,Rajma,Fruits
111816,Cheese,Rice,Fruits
111817,Flavored Milk,Rajma,Fruits
111818,Milk,Dal,Vegetables
111819,Cheese,Rice,Fruits
111820,Cheese,Dal,Vegetables
111821,Milk,Rice,Vegetables
111822,Flavored Milk,Rice,Vegetables
111823,Cheese,Dal,Fruits
111824,Cheese,Rajma,Vegetables
111825,Flavored Milk,Dal,Fruits
111826,Flavored Milk,Rajma,Fruits
111827,Milk,Dal,Fruits
111828,Flavored Milk,Rice,Fruits
111829,Cheese,Rice,Vegetables
111830,Flavored Milk,Dal,Vegetables
111831,Milk,Rajma,Vegetables
111832,Flavored Milk,Rajma,Vegetables
111833,Butter,Dal,Vegetables
111834,Cheese,Dal,Vegetables
111835,Milk,Rajma,Vegetables
111836,Milk,Rice,Vegetables
111837,Butter,Dal,Vegetables
111838,Cheese,Dal,Vegetables
111839,Milk,Rajma,Fruits
111840,Butter,Dal,Vegetables
111841,Butter,Rajma,Vegetables
111842,Milk,Rice,Vegetables
111843,Cheese,Rajma,Vegetables
111844,Butter,Rajma,Vegetables
111845,Cheese,Rice,Fruits
111846,Milk,Rajma,Vegetables
111847,Cheese,Dal,Fruits
111848,Flavored Milk,Rajma,Vegetables
111849,Cheese,Rice,Fruits
111850,Cheese,Rajma,Fruits
111851,Flavored Milk,Rice,Fruits
111852,Milk,Rice,Vegetables
111853,Milk,Dal,Vegetables
111854,Butter,Rice,Fruits
111855,Cheese,Rice,Fruits
111856,Butter,Rice,Vegetables
111857,Flavored Milk,Rice,Vegetables
111858,Butter,Dal,Fruits
111859,Butter,Rice,Fruits
111860,Butter,Rice,Fruits
111861,Milk,Rajma,Vegetables
111862,Butter,Dal,Vegetables
111863,Milk,Rice,Vegetables
111864,Butter,Dal,Fruits
111865,Cheese,Rajma,Vegetables
111866,Cheese,Rajma,Fruits
111867,Flavored Milk,Rajma,Fruits
111868,Flavored Milk,Rajma,Vegetables
111869,Milk,Dal,Fruits
111870,Flavored Milk,Dal,Vegetables
111871,Milk,Rice,Vegetables
111872,Flavored Milk,Rajma,Fruits
111873,Flavored Milk,Rice,Fruits
111874,Butter,Rice,Fruits
111875,Butter,Rice,Vegetables
111876,Flavored Milk,Rice,Vegetables
111877,Milk,Rajma,Fruits
111878,Flavored Milk,Rice,Fruits
111879,Milk,Dal,Vegetables
111880,Flavored Milk,Dal,Vegetables
111881,Cheese,Rice,Fruits
111882,Milk,Rice,Vegetables
111883,Cheese,Rice,Fruits
111884,Cheese,Dal,Vegetables
111885,Butter,Rajma,Fruits
111886,Cheese,Rice,Vegetables
111887,Flavored Milk,Rajma,Vegetables
111888,Butter,Dal,Fruits
111889,Flavored Milk,Rice,Fruits
111890,Milk,Rice,Vegetables
